@RELATION capsense
@ATTRIBUTE min_accel_1 NUMERIC
@ATTRIBUTE min_accel_2 NUMERIC
@ATTRIBUTE min_accel_3 NUMERIC
@ATTRIBUTE max_accel_1 NUMERIC
@ATTRIBUTE max_accel_2 NUMERIC
@ATTRIBUTE max_accel_3 NUMERIC
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE median_accel_1 NUMERIC
@ATTRIBUTE median_accel_2 NUMERIC
@ATTRIBUTE median_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
151.000000,135.000000,144.000000,152.000000,135.000000,145.000000,151.744000,135.000000,144.286000,152.000000,135.000000,144.000000,0.190464,0.000000,0.204204,class2
151.000000,135.000000,144.000000,152.000000,135.000000,145.000000,151.742000,135.000000,144.380000,152.000000,135.000000,144.000000,0.191436,0.000000,0.235600,class2
151.000000,135.000000,143.000000,152.000000,135.000000,145.000000,151.734000,135.000000,144.180000,152.000000,135.000000,144.000000,0.195244,0.000000,0.219600,class2
147.000000,130.000000,133.000000,164.000000,136.000000,145.000000,152.112000,134.850000,143.480000,152.000000,135.000000,144.000000,3.399456,0.619500,3.761600,class2
146.000000,129.000000,127.000000,164.000000,148.000000,148.000000,152.324000,133.746000,142.782000,152.000000,135.000000,144.000000,11.655024,11.317484,19.498476,class2
141.000000,129.000000,127.000000,163.000000,148.000000,151.000000,150.672000,135.964000,143.094000,151.000000,134.000000,145.000000,17.876416,30.186704,26.273164,class2
135.000000,127.000000,134.000000,159.000000,147.000000,157.000000,148.934000,137.084000,144.702000,150.000000,136.000000,144.000000,24.973644,20.128944,19.137196,class2
135.000000,127.000000,92.000000,169.000000,148.000000,157.000000,149.606000,134.578000,129.176000,151.000000,134.000000,142.000000,33.270764,18.075916,463.737024,class2
142.000000,127.000000,92.000000,169.000000,148.000000,146.000000,153.004000,133.360000,109.456000,155.000000,133.000000,107.000000,23.659984,13.722400,187.292064,class2
144.000000,130.000000,95.000000,158.000000,137.000000,114.000000,154.612000,132.540000,105.444000,155.000000,132.000000,106.000000,4.697456,1.580400,7.382864,class2
149.000000,131.000000,99.000000,156.000000,136.000000,107.000000,154.290000,134.242000,105.228000,155.000000,136.000000,106.000000,1.221900,3.795436,1.832016,class2
154.000000,136.000000,105.000000,157.000000,139.000000,113.000000,155.080000,136.262000,106.854000,155.000000,136.000000,106.000000,0.357600,0.285356,1.696684,class2
155.000000,136.000000,106.000000,158.000000,139.000000,115.000000,156.532000,137.378000,110.224000,157.000000,137.000000,111.000000,1.548976,1.127116,8.169824,class2
153.000000,137.000000,104.000000,158.000000,140.000000,115.000000,157.356000,138.458000,112.554000,158.000000,138.000000,113.000000,0.821264,0.412236,2.883084,class2
153.000000,138.000000,104.000000,159.000000,141.000000,115.000000,157.172000,139.264000,113.280000,157.000000,139.000000,114.000000,0.754416,0.626304,3.785600,class2
123.000000,102.000000,115.000000,175.000000,178.000000,154.000000,149.586000,131.936000,133.548000,151.000000,129.000000,134.000000,99.590604,364.675904,71.287696,class3
148.000000,102.000000,118.000000,175.000000,139.000000,142.000000,155.290000,114.990000,131.220000,155.000000,112.500000,131.000000,19.497900,78.141900,16.931600,class3
148.000000,106.000000,125.000000,161.000000,120.000000,135.000000,156.258000,114.796000,130.998000,157.000000,115.000000,131.000000,5.679436,16.714384,5.365996,class3
156.000000,115.000000,129.000000,161.000000,120.000000,134.000000,157.748000,118.932000,132.658000,158.000000,120.000000,133.000000,0.452496,3.747376,2.341036,class3
157.000000,119.000000,133.000000,159.000000,120.000000,134.000000,157.956000,119.984000,133.492000,158.000000,120.000000,133.000000,0.110064,0.015744,0.249936,class3
157.000000,120.000000,133.000000,159.000000,120.000000,134.000000,158.018000,120.000000,133.332000,158.000000,120.000000,133.000000,0.033676,0.000000,0.221776,class3
158.000000,120.000000,133.000000,159.000000,120.000000,134.000000,158.016000,120.000000,133.264000,158.000000,120.000000,133.000000,0.015744,0.000000,0.194304,class3
158.000000,120.000000,133.000000,159.000000,120.000000,134.000000,158.006000,120.000000,133.220000,158.000000,120.000000,133.000000,0.005964,0.000000,0.171600,class3
158.000000,120.000000,133.000000,159.000000,120.000000,134.000000,158.152000,120.000000,133.066000,158.000000,120.000000,133.000000,0.128896,0.000000,0.061644,class3
158.000000,120.000000,133.000000,159.000000,121.000000,134.000000,158.538000,120.018000,133.012000,159.000000,120.000000,133.000000,0.248556,0.017676,0.011856,class3
158.000000,120.000000,132.000000,159.000000,121.000000,133.000000,158.732000,120.062000,132.858000,159.000000,120.000000,133.000000,0.196176,0.058156,0.121836,class3
158.000000,120.000000,132.000000,159.000000,121.000000,133.000000,158.782000,120.450000,132.470000,159.000000,120.000000,132.000000,0.170476,0.247500,0.249100,class3
158.000000,120.000000,132.000000,159.000000,121.000000,133.000000,158.788000,120.828000,132.210000,159.000000,121.000000,132.000000,0.167056,0.142416,0.165900,class3
158.000000,120.000000,132.000000,159.000000,121.000000,133.000000,158.848000,120.922000,132.098000,159.000000,121.000000,132.000000,0.128896,0.071916,0.088396,class3
159.000000,121.000000,132.000000,159.000000,121.000000,132.000000,159.000000,121.000000,132.000000,159.000000,121.000000,132.000000,0.000000,0.000000,0.000000,class3
159.000000,120.000000,132.000000,159.000000,121.000000,132.000000,159.000000,120.910000,132.000000,159.000000,121.000000,132.000000,0.000000,0.081900,0.000000,class3
159.000000,120.000000,132.000000,159.000000,121.000000,132.000000,159.000000,120.910000,132.000000,159.000000,121.000000,132.000000,0.000000,0.081900,0.000000,class3
159.000000,121.000000,132.000000,159.000000,121.000000,132.000000,159.000000,121.000000,132.000000,159.000000,121.000000,132.000000,0.000000,0.000000,0.000000,class3
158.000000,121.000000,132.000000,159.000000,121.000000,132.000000,158.972000,121.000000,132.000000,159.000000,121.000000,132.000000,0.027216,0.000000,0.000000,class3
158.000000,121.000000,132.000000,159.000000,121.000000,132.000000,158.972000,121.000000,132.000000,159.000000,121.000000,132.000000,0.027216,0.000000,0.000000,class3
158.000000,120.000000,132.000000,159.000000,121.000000,132.000000,158.936000,120.948000,132.000000,159.000000,121.000000,132.000000,0.059904,0.049296,0.000000,class3
158.000000,120.000000,131.000000,159.000000,121.000000,132.000000,158.874000,120.896000,131.894000,159.000000,121.000000,132.000000,0.110124,0.093184,0.094764,class3
158.000000,120.000000,131.000000,159.000000,121.000000,132.000000,158.938000,120.948000,131.894000,159.000000,121.000000,132.000000,0.058156,0.049296,0.094764,class3
158.000000,120.000000,131.000000,159.000000,121.000000,132.000000,158.976000,120.962000,131.926000,159.000000,121.000000,132.000000,0.023424,0.036556,0.068524,class3
158.000000,120.000000,131.000000,159.000000,121.000000,132.000000,158.976000,120.962000,131.904000,159.000000,121.000000,132.000000,0.023424,0.036556,0.086784,class3
159.000000,121.000000,131.000000,159.000000,121.000000,132.000000,159.000000,121.000000,131.978000,159.000000,121.000000,132.000000,0.000000,0.000000,0.021516,class3
159.000000,121.000000,132.000000,159.000000,121.000000,132.000000,159.000000,121.000000,132.000000,159.000000,121.000000,132.000000,0.000000,0.000000,0.000000,class3
159.000000,121.000000,131.000000,159.000000,121.000000,132.000000,159.000000,121.000000,131.974000,159.000000,121.000000,132.000000,0.000000,0.000000,0.025324,class3
159.000000,121.000000,131.000000,159.000000,121.000000,132.000000,159.000000,121.000000,131.974000,159.000000,121.000000,132.000000,0.000000,0.000000,0.025324,class3
159.000000,121.000000,131.000000,159.000000,121.000000,132.000000,159.000000,121.000000,131.924000,159.000000,121.000000,132.000000,0.000000,0.000000,0.070224,class3
158.000000,121.000000,131.000000,159.000000,121.000000,132.000000,158.978000,121.000000,131.576000,159.000000,121.000000,132.000000,0.021516,0.000000,0.244224,class3
158.000000,121.000000,131.000000,159.000000,121.000000,132.000000,158.978000,121.000000,131.294000,159.000000,121.000000,131.000000,0.021516,0.000000,0.207564,class3
159.000000,121.000000,131.000000,159.000000,121.000000,132.000000,159.000000,121.000000,131.292000,159.000000,121.000000,131.000000,0.000000,0.000000,0.206736,class3
158.000000,120.000000,131.000000,159.000000,121.000000,132.000000,158.978000,120.958000,131.446000,159.000000,121.000000,131.000000,0.021516,0.040236,0.247084,class3
158.000000,120.000000,131.000000,160.000000,121.000000,133.000000,158.942000,120.914000,131.378000,159.000000,121.000000,131.000000,0.094636,0.078604,0.259116,class3
158.000000,120.000000,131.000000,160.000000,121.000000,133.000000,158.952000,120.956000,131.332000,159.000000,121.000000,131.000000,0.085696,0.042064,0.253776,class3
158.000000,121.000000,131.000000,159.000000,121.000000,133.000000,158.988000,121.000000,131.582000,159.000000,121.000000,132.000000,0.011856,0.000000,0.251276,class3
159.000000,121.000000,131.000000,159.000000,121.000000,132.000000,159.000000,121.000000,131.782000,159.000000,121.000000,132.000000,0.000000,0.000000,0.170476,class3
159.000000,121.000000,131.000000,159.000000,121.000000,132.000000,159.000000,121.000000,131.862000,159.000000,121.000000,132.000000,0.000000,0.000000,0.118956,class3
152.000000,112.000000,130.000000,166.000000,123.000000,133.000000,158.966000,120.736000,131.810000,159.000000,121.000000,132.000000,2.056844,2.154304,0.261900,class3
137.000000,109.000000,130.000000,166.000000,123.000000,148.000000,153.878000,116.478000,136.544000,153.000000,114.000000,133.000000,34.283116,18.677516,26.568064,class3
137.000000,109.000000,130.000000,155.000000,115.000000,148.000000,149.410000,112.928000,141.382000,150.000000,113.000000,141.000000,7.361900,1.182816,4.048076,class3
148.000000,111.000000,139.000000,151.000000,116.000000,144.000000,150.114000,113.838000,141.748000,150.000000,114.000000,142.000000,0.525004,0.951756,0.768496,class3
149.000000,112.000000,139.000000,151.000000,116.000000,144.000000,150.420000,113.984000,141.968000,150.000000,114.000000,142.000000,0.371600,0.655744,0.590976,class3
149.000000,112.000000,140.000000,152.000000,114.000000,143.000000,150.814000,113.742000,141.550000,151.000000,114.000000,142.000000,0.211404,0.243436,0.307500,class3
151.000000,113.000000,141.000000,152.000000,115.000000,142.000000,151.130000,113.926000,141.098000,151.000000,114.000000,141.000000,0.113100,0.100524,0.088396,class3
150.000000,113.000000,140.000000,152.000000,115.000000,142.000000,151.252000,114.098000,141.058000,151.000000,114.000000,141.000000,0.240496,0.148396,0.114636,class3
150.000000,113.000000,140.000000,152.000000,116.000000,143.000000,151.214000,114.612000,141.252000,151.000000,115.000000,141.000000,0.248204,0.357456,0.252496,class3
150.000000,115.000000,141.000000,152.000000,116.000000,143.000000,151.278000,115.030000,141.438000,151.000000,115.000000,141.000000,0.228716,0.029100,0.250156,class3
151.000000,115.000000,141.000000,152.000000,115.000000,142.000000,151.474000,115.000000,141.472000,151.000000,115.000000,141.000000,0.249324,0.000000,0.249216,class3
124.000000,154.000000,119.000000,139.000000,173.000000,129.000000,131.858000,160.872000,124.180000,132.000000,161.000000,124.000000,7.037836,16.927616,6.135600,class4
124.000000,150.000000,113.000000,154.000000,170.000000,129.000000,135.436000,159.760000,123.166000,134.000000,159.000000,123.000000,28.445904,16.838400,9.518444,class4
129.000000,109.000000,98.000000,169.000000,169.000000,143.000000,146.924000,142.926000,125.916000,148.000000,152.000000,123.000000,85.670224,309.912524,112.312944,class4
146.000000,109.000000,98.000000,169.000000,152.000000,143.000000,154.922000,120.616000,131.778000,153.500000,119.000000,136.000000,21.159916,99.744544,105.108716,class4
148.000000,109.000000,118.000000,171.000000,145.000000,138.000000,157.736000,122.234000,131.164000,157.000000,121.000000,131.000000,28.774304,99.747244,26.073104,class4
148.000000,107.000000,118.000000,171.000000,145.000000,139.000000,159.176000,126.750000,130.786000,160.000000,126.000000,131.000000,22.853024,59.651500,18.508204,class4
146.000000,107.000000,117.000000,170.000000,147.000000,143.000000,157.848000,127.938000,131.976000,159.000000,128.000000,132.000000,29.072896,72.674156,28.983424,class4
146.000000,116.000000,93.000000,170.000000,147.000000,143.000000,156.770000,128.704000,125.382000,156.000000,127.000000,130.000000,32.405100,53.480384,192.200076,class4
146.000000,107.000000,93.000000,177.000000,153.000000,142.000000,157.604000,129.406000,123.178000,157.000000,127.000000,128.000000,34.495184,85.089164,176.506316,class4
145.000000,107.000000,104.000000,177.000000,153.000000,135.000000,159.116000,129.516000,127.892000,159.000000,129.000000,129.000000,41.674544,93.897744,35.404336,class4
145.000000,114.000000,112.000000,170.000000,157.000000,135.000000,157.732000,134.836000,125.778000,158.000000,135.000000,127.000000,28.968176,124.037104,30.472716,class4
135.000000,135.000000,109.000000,165.000000,163.000000,138.000000,150.748000,150.382000,122.808000,152.000000,151.000000,123.000000,61.048496,47.452076,37.979136,class4
135.000000,97.000000,100.000000,174.000000,163.000000,151.000000,149.684000,144.838000,127.770000,148.000000,150.000000,127.000000,78.756144,219.167756,108.001100,class4
135.000000,97.000000,100.000000,174.000000,157.000000,153.000000,152.358000,140.826000,126.874000,151.000000,144.000000,126.000000,51.341836,151.343724,184.938124,class4
138.000000,132.000000,93.000000,164.000000,162.000000,153.000000,149.358000,147.530000,117.718000,149.000000,148.000000,116.000000,29.513836,68.449100,155.446476,class4
138.000000,122.000000,93.000000,163.000000,162.000000,145.000000,153.540000,139.480000,120.568000,154.000000,135.000000,120.000000,48.160400,117.045600,136.357376,class4
142.000000,118.000000,112.000000,163.000000,165.000000,145.000000,156.564000,137.856000,123.946000,159.000000,135.000000,122.000000,21.901904,105.399264,62.499084,class4
134.000000,118.000000,110.000000,195.000000,168.000000,133.000000,155.536000,141.464000,120.726000,156.000000,143.000000,121.000000,82.380704,174.384704,23.210924,class4
134.000000,119.000000,96.000000,195.000000,168.000000,133.000000,151.536000,142.530000,112.470000,150.000000,144.000000,112.000000,107.792704,124.861100,84.957100,class4
137.000000,138.000000,96.000000,161.000000,157.000000,113.000000,145.170000,148.040000,105.130000,145.000000,147.000000,106.000000,23.101100,21.686400,9.517100,class4
137.000000,134.000000,101.000000,155.000000,156.000000,110.000000,148.570000,144.132000,105.886000,150.000000,142.000000,106.000000,30.777100,48.150576,3.197004,class4
140.000000,121.000000,110.000000,169.000000,152.000000,154.000000,156.594000,135.118000,133.264000,157.000000,134.000000,134.000000,21.729164,39.648076,41.102304,class5
130.000000,120.000000,120.000000,169.000000,149.000000,158.000000,149.468000,135.568000,140.638000,148.000000,134.000000,142.500000,97.356976,54.033376,83.970956,class5
130.000000,118.000000,120.000000,166.000000,149.000000,158.000000,146.750000,137.166000,144.582000,146.000000,138.000000,146.500000,56.679500,53.818444,46.955276,class5
140.000000,118.000000,120.000000,166.000000,146.000000,155.000000,149.334000,133.276000,144.724000,148.000000,132.000000,147.000000,26.318444,19.979824,46.187824,class5
138.000000,120.000000,129.000000,169.000000,142.000000,157.000000,147.392000,132.446000,147.716000,147.000000,132.000000,148.000000,25.886336,13.167084,18.859344,class5
119.000000,109.000000,124.000000,179.000000,154.000000,160.000000,145.434000,132.696000,146.396000,147.000000,135.000000,147.000000,110.821644,57.651584,47.123184,class5
119.000000,109.000000,124.000000,179.000000,155.000000,160.000000,146.534000,133.948000,143.142000,149.000000,135.000000,144.000000,120.708844,103.033296,71.249836,class5
135.000000,114.000000,124.000000,167.000000,155.000000,154.000000,148.766000,129.750000,142.860000,149.000000,126.000000,144.000000,52.467244,112.655500,55.140400,class5
135.000000,114.000000,107.000000,165.000000,139.000000,154.000000,152.352000,128.844000,130.980000,156.000000,132.000000,133.000000,64.716096,49.927664,272.215600,class5
145.000000,127.000000,106.000000,165.000000,142.000000,150.000000,157.158000,134.290000,122.316000,157.500000,134.000000,120.000000,24.509036,6.621900,167.464144,class5
141.000000,125.000000,105.000000,165.000000,142.000000,150.000000,155.702000,132.850000,126.824000,156.000000,134.000000,124.000000,33.001196,15.467500,220.693024,class5
141.000000,125.000000,102.000000,165.000000,136.000000,150.000000,154.606000,131.428000,120.174000,155.000000,132.000000,113.000000,25.606764,8.772816,259.647724,class5
144.000000,127.000000,102.000000,164.000000,138.000000,146.000000,155.124000,132.074000,125.848000,155.000000,132.000000,129.500000,18.796624,3.756524,255.696896,class5
150.000000,123.000000,110.000000,164.000000,138.000000,147.000000,155.792000,129.796000,137.988000,156.000000,130.000000,140.000000,10.652736,10.286384,38.075856,class5
150.000000,123.000000,130.000000,162.000000,132.000000,147.000000,155.298000,126.708000,139.542000,156.000000,127.000000,140.000000,5.969196,3.262736,9.668236,class5
150.000000,122.000000,134.000000,160.000000,129.000000,143.000000,155.374000,125.336000,139.460000,155.000000,125.000000,140.000000,4.422124,2.639104,5.928400,class5
150.000000,120.000000,118.000000,165.000000,140.000000,144.000000,155.814000,126.666000,137.040000,156.000000,125.000000,139.000000,9.495404,28.834444,43.302400,class5
