@RELATION capsense
@ATTRIBUTE min_accel_1 NUMERIC
@ATTRIBUTE min_accel_2 NUMERIC
@ATTRIBUTE min_accel_3 NUMERIC
@ATTRIBUTE min_cap NUMERIC
@ATTRIBUTE max_accel_1 NUMERIC
@ATTRIBUTE max_accel_2 NUMERIC
@ATTRIBUTE max_accel_3 NUMERIC
@ATTRIBUTE max_cap NUMERIC
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE mean_cap NUMERIC
@ATTRIBUTE median_accel_1 NUMERIC
@ATTRIBUTE median_accel_2 NUMERIC
@ATTRIBUTE median_accel_3 NUMERIC
@ATTRIBUTE median_cap NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE var_cap NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
64.000000,119.000000,62.000000,11020.000000,239.000000,201.000000,145.000000,12669.000000,148.202000,150.518000,123.690000,11927.862000,145.000000,156.000000,126.000000,11913.000000,604.173196,280.101676,134.049900,176221.482956,class0
64.000000,119.000000,62.000000,11020.000000,239.000000,201.000000,145.000000,12669.000000,157.856000,136.054000,120.914000,12237.874000,161.000000,129.000000,121.000000,12449.000000,558.091264,287.615084,120.886604,179102.410124,class0
149.000000,125.000000,120.000000,11356.000000,170.000000,137.000000,144.000000,12681.000000,159.602000,129.176000,125.908000,12250.744000,161.000000,129.000000,122.000000,12450.000000,14.051596,7.337024,49.271536,168896.150464,class0
143.000000,126.000000,120.000000,11356.000000,170.000000,149.000000,149.000000,12681.000000,155.490000,133.076000,135.100000,12062.936000,156.500000,130.000000,137.000000,12126.000000,46.537900,39.622224,70.890000,151143.103904,class0
33.000000,126.000000,7.000000,10422.000000,244.000000,232.000000,156.000000,12871.000000,146.766000,148.624000,132.354000,12087.398000,147.500000,143.000000,137.000000,12165.500000,740.711244,421.278624,475.808684,245869.367596,class0
33.000000,137.000000,7.000000,10361.000000,244.000000,232.000000,156.000000,12871.000000,146.320000,151.748000,132.442000,11685.828000,151.000000,143.500000,139.000000,11425.000000,712.041600,328.392496,455.366636,481509.786416,class0
126.000000,127.000000,134.000000,10361.000000,180.000000,152.000000,155.000000,12226.000000,146.768000,141.846000,142.508000,11456.506000,150.000000,142.000000,141.000000,11399.000000,116.862176,13.470284,27.809936,199047.325964,class1
126.000000,127.000000,125.000000,10711.000000,180.000000,166.000000,155.000000,12391.000000,141.396000,146.138000,140.972000,11629.954000,143.000000,143.000000,142.000000,11559.500000,116.127184,81.702956,70.867216,247151.971884,class1
129.000000,135.000000,124.000000,10711.000000,152.000000,172.000000,154.000000,12436.000000,136.822000,155.432000,132.962000,12003.302000,134.000000,157.000000,131.000000,12355.000000,42.570316,83.465376,51.028556,317453.654796,class1
148.000000,138.000000,137.000000,12285.000000,156.000000,145.000000,143.000000,12372.000000,150.140000,143.160000,141.112000,12321.838000,150.000000,143.000000,142.000000,12315.000000,2.144400,1.366400,1.659456,244.747756,class2
148.000000,142.000000,141.000000,12290.000000,151.000000,145.000000,143.000000,12341.000000,149.278000,143.196000,142.088000,12316.056000,149.000000,143.000000,142.000000,12315.000000,0.432716,0.529584,0.300256,79.312864,class2
145.000000,131.000000,135.000000,12288.000000,174.000000,145.000000,147.000000,12501.000000,150.258000,142.002000,141.722000,12337.882000,149.000000,143.000000,142.000000,12318.000000,10.803436,8.505996,3.232716,2798.464076,class2
145.000000,131.000000,135.000000,12277.000000,174.000000,145.000000,147.000000,12501.000000,151.964000,137.598000,141.934000,12351.254000,152.000000,135.000000,142.000000,12329.000000,10.606704,18.768396,4.885644,4044.057484,class2
150.000000,131.000000,138.000000,12277.000000,156.000000,136.000000,146.000000,12498.000000,151.822000,134.652000,143.438000,12337.252000,151.000000,135.000000,144.000000,12335.000000,1.606316,0.774896,2.238156,1864.028496,class2
150.000000,134.000000,142.000000,12113.000000,154.000000,136.000000,145.000000,12403.000000,151.166000,135.192000,144.092000,12333.212000,151.000000,135.000000,144.000000,12343.000000,0.314444,0.207136,0.387536,2365.479056,class2
150.000000,135.000000,142.000000,12113.000000,154.000000,137.000000,145.000000,12434.000000,151.498000,135.670000,143.484000,12372.896000,151.000000,136.000000,143.000000,12386.000000,0.513996,0.389100,0.665744,3828.321184,class2
150.000000,135.000000,142.000000,12372.000000,153.000000,137.000000,144.000000,12487.000000,151.514000,136.096000,143.308000,12438.588000,152.000000,136.000000,143.000000,12434.000000,0.405804,0.262784,0.357136,930.594256,class2
150.000000,135.000000,143.000000,12372.000000,152.000000,137.000000,145.000000,12487.000000,151.124000,136.188000,143.826000,12440.386000,151.000000,136.000000,144.000000,12456.000000,0.156624,0.160656,0.163724,1059.013004,class2
150.000000,135.000000,143.000000,12167.000000,152.000000,137.000000,145.000000,12465.000000,150.974000,136.156000,144.014000,12398.246000,151.000000,136.000000,144.000000,12394.000000,0.149324,0.159664,0.045804,1141.245484,class2
149.000000,135.000000,143.000000,11903.000000,152.000000,137.000000,145.000000,12405.000000,150.676000,135.934000,144.314000,12357.900000,151.000000,136.000000,144.000000,12386.000000,0.511024,0.233644,0.259404,9465.894000,class2
149.000000,135.000000,143.000000,11903.000000,152.000000,137.000000,145.000000,12405.000000,150.470000,135.788000,144.650000,12360.206000,150.000000,136.000000,145.000000,12386.000000,0.437100,0.183056,0.255500,9121.275564,class2
149.000000,128.000000,97.000000,12312.000000,161.000000,138.000000,145.000000,12630.000000,151.292000,135.198000,140.160000,12414.548000,151.000000,136.000000,144.000000,12392.500000,5.018736,4.534796,145.274400,4048.887696,class2
139.000000,104.000000,97.000000,12312.000000,178.000000,138.000000,146.000000,12949.000000,151.900000,125.678000,134.422000,12547.744000,151.000000,128.000000,140.000000,12467.000000,44.494000,118.642316,166.391916,36296.042464,class2
139.000000,104.000000,105.000000,11839.000000,178.000000,134.000000,146.000000,12949.000000,154.872000,123.098000,134.508000,12491.914000,155.000000,126.000000,136.000000,12372.000000,64.007616,86.084396,49.177936,57802.002604,class2
140.000000,111.000000,121.000000,11839.000000,178.000000,139.000000,155.000000,12896.000000,155.788000,131.714000,138.296000,12353.242000,156.000000,132.000000,138.000000,12346.000000,36.371056,20.904204,27.860384,12810.575436,class2
140.000000,125.000000,129.000000,11990.000000,169.000000,139.000000,155.000000,12509.000000,151.968000,134.358000,143.202000,12344.110000,151.000000,135.000000,145.000000,12321.000000,20.126976,5.089836,20.353196,3428.389900,class2
149.000000,134.000000,144.000000,12285.000000,152.000000,136.000000,146.000000,12360.000000,150.762000,134.858000,145.070000,12315.972000,151.000000,135.000000,145.000000,12310.000000,0.541356,0.317836,0.549100,187.675216,class2
149.000000,134.000000,144.000000,12282.000000,152.000000,136.000000,146.000000,12360.000000,151.290000,135.014000,144.536000,12312.694000,151.000000,135.000000,145.000000,12310.000000,0.377900,0.181804,0.264704,217.484364,class2
151.000000,135.000000,144.000000,12280.000000,152.000000,135.000000,145.000000,12324.000000,151.700000,135.000000,144.298000,12308.356000,152.000000,135.000000,144.000000,12310.000000,0.210000,0.000000,0.209196,41.353264,class2
151.000000,135.000000,144.000000,12280.000000,152.000000,135.000000,145.000000,12324.000000,151.912000,135.000000,144.032000,12305.902000,152.000000,135.000000,144.000000,12310.000000,0.080256,0.000000,0.030976,107.784396,class2
151.000000,135.000000,144.000000,12280.000000,152.000000,135.000000,145.000000,12318.000000,151.744000,135.000000,144.286000,12298.278000,152.000000,135.000000,144.000000,12299.000000,0.190464,0.000000,0.204204,121.140716,class2
151.000000,135.000000,144.000000,12280.000000,152.000000,135.000000,145.000000,12310.000000,151.742000,135.000000,144.380000,12292.340000,152.000000,135.000000,144.000000,12293.000000,0.191436,0.000000,0.235600,80.956400,class2
151.000000,135.000000,143.000000,12249.000000,152.000000,135.000000,145.000000,12310.000000,151.734000,135.000000,144.180000,12281.560000,152.000000,135.000000,144.000000,12282.000000,0.195244,0.000000,0.219600,201.418400,class2
147.000000,130.000000,133.000000,12240.000000,164.000000,136.000000,145.000000,12394.000000,152.112000,134.850000,143.480000,12272.210000,152.000000,135.000000,144.000000,12271.000000,3.399456,0.619500,3.761600,436.753900,class2
146.000000,129.000000,127.000000,12229.000000,164.000000,148.000000,148.000000,12453.000000,152.324000,133.746000,142.782000,12286.318000,152.000000,135.000000,144.000000,12271.000000,11.655024,11.317484,19.498476,2201.828876,class2
