@RELATION capsense
@ATTRIBUTE min_accel_1 NUMERIC
@ATTRIBUTE min_accel_2 NUMERIC
@ATTRIBUTE min_accel_3 NUMERIC
@ATTRIBUTE max_accel_1 NUMERIC
@ATTRIBUTE max_accel_2 NUMERIC
@ATTRIBUTE max_accel_3 NUMERIC
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE median_accel_1 NUMERIC
@ATTRIBUTE median_accel_2 NUMERIC
@ATTRIBUTE median_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.230000,129.000000,92.000000,125.000000,129.000000,92.000000,0.177100,0.000000,0.000000,class2
124.000000,128.000000,92.000000,126.000000,129.000000,92.000000,125.214000,128.990000,92.000000,125.000000,129.000000,92.000000,0.176204,0.009900,0.000000,class2
124.000000,128.000000,92.000000,126.000000,129.000000,92.000000,125.178000,128.990000,92.000000,125.000000,129.000000,92.000000,0.154316,0.009900,0.000000,class2
124.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.040000,129.000000,92.000000,125.000000,129.000000,92.000000,0.186400,0.000000,0.000000,class2
124.000000,129.000000,92.000000,126.000000,129.000000,92.000000,124.948000,129.000000,92.000000,125.000000,129.000000,92.000000,0.093296,0.000000,0.000000,class2
124.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.074000,129.000000,92.000000,125.000000,129.000000,92.000000,0.112524,0.000000,0.000000,class2
124.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.146000,129.000000,92.000000,125.000000,129.000000,92.000000,0.168684,0.000000,0.000000,class2
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.110000,129.000000,92.000000,125.000000,129.000000,92.000000,0.097900,0.000000,0.000000,class2
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.018000,129.000000,92.000000,125.000000,129.000000,92.000000,0.017676,0.000000,0.000000,class2
125.000000,129.000000,91.000000,126.000000,129.000000,92.000000,125.502000,129.000000,91.978000,126.000000,129.000000,92.000000,0.249996,0.000000,0.021516,class2
125.000000,129.000000,91.000000,126.000000,129.000000,92.000000,125.868000,129.000000,91.978000,126.000000,129.000000,92.000000,0.114576,0.000000,0.021516,class2
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.776000,129.000000,92.000000,126.000000,129.000000,92.000000,0.173824,0.000000,0.000000,class2
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.872000,129.000000,92.000000,126.000000,129.000000,92.000000,0.111616,0.000000,0.000000,class2
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.962000,129.000000,92.000000,126.000000,129.000000,92.000000,0.036556,0.000000,0.000000,class2
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.912000,129.000000,92.000000,126.000000,129.000000,92.000000,0.080256,0.000000,0.000000,class2
