@RELATION capsense
@ATTRIBUTE min_accel_1 NUMERIC
@ATTRIBUTE min_accel_2 NUMERIC
@ATTRIBUTE min_accel_3 NUMERIC
@ATTRIBUTE min_cap NUMERIC
@ATTRIBUTE max_accel_1 NUMERIC
@ATTRIBUTE max_accel_2 NUMERIC
@ATTRIBUTE max_accel_3 NUMERIC
@ATTRIBUTE max_cap NUMERIC
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE mean_cap NUMERIC
@ATTRIBUTE median_accel_1 NUMERIC
@ATTRIBUTE median_accel_2 NUMERIC
@ATTRIBUTE median_accel_3 NUMERIC
@ATTRIBUTE median_cap NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE var_cap NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
131.000000,123.000000,109.000000,24269.000000,170.000000,174.000000,153.000000,25976.000000,152.318000,140.952000,131.782000,25433.686000,156.000000,139.000000,128.000000,25514.000000,74.228876,97.361696,111.946476,153842.115404,class1
131.000000,137.000000,109.000000,24988.000000,163.000000,174.000000,137.000000,25590.000000,145.864000,151.644000,129.092000,25450.186000,143.000000,153.000000,131.000000,25455.000000,91.709504,111.453264,30.923536,5988.887404,class1
125.000000,150.000000,124.000000,25344.000000,148.000000,171.000000,137.000000,25526.000000,137.072000,158.578000,130.332000,25429.896000,138.000000,158.000000,131.000000,25423.000000,20.606816,26.231916,8.981776,1645.573184,class1
124.000000,110.000000,118.000000,25233.000000,172.000000,142.000000,170.000000,26408.000000,147.184000,129.970000,146.368000,25855.394000,147.000000,130.000000,148.000000,25918.000000,43.038144,19.637100,86.392576,81528.618764,class2
117.000000,120.000000,133.000000,23754.000000,166.000000,146.000000,200.000000,26385.000000,144.070000,130.318000,149.232000,25765.454000,146.000000,129.000000,149.000000,25923.000000,49.265100,23.744876,57.566176,269217.283884,class2
117.000000,97.000000,120.000000,23754.000000,179.000000,146.000000,200.000000,26841.000000,141.968000,127.158000,147.442000,25833.866000,143.000000,129.000000,149.000000,25917.000000,107.470976,129.413036,98.066636,326220.712044,class2
123.000000,90.000000,120.000000,25672.000000,179.000000,145.000000,171.000000,27128.000000,143.302000,117.748000,141.834000,26134.144000,143.000000,118.000000,140.000000,26063.000000,111.958796,199.544496,94.730444,120005.287264,class2
126.000000,90.000000,125.000000,25730.000000,167.000000,145.000000,171.000000,27128.000000,144.196000,120.914000,144.896000,26047.492000,144.000000,129.000000,151.000000,25918.000000,40.985584,150.334604,81.253184,97327.901936,class2
128.000000,96.000000,117.000000,25730.000000,166.000000,135.000000,158.000000,26876.000000,143.250000,120.102000,143.610000,26018.334000,144.000000,129.000000,151.000000,25900.000000,44.583500,175.779596,104.197900,71159.414444,class2
128.000000,96.000000,115.000000,25783.000000,171.000000,135.000000,167.000000,27245.000000,143.598000,119.886000,141.808000,26197.754000,144.000000,128.000000,149.000000,26105.000000,82.608396,173.865004,149.859136,137354.829484,class2
129.000000,120.000000,115.000000,25748.000000,171.000000,133.000000,167.000000,27245.000000,144.310000,128.320000,148.526000,26098.142000,145.000000,129.000000,150.000000,25847.000000,44.897900,4.593600,73.037324,151631.165836,class2
