@RELATION capsense
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
146.603704,123.514815,143.497531,445.143030,135.863629,308.442288,class2
119.325581,124.098191,135.731266,678.846417,150.421327,164.023955,class2
97.668091,134.987179,126.599715,71.543849,24.633311,138.938060,class2
96.176685,138.444444,116.610200,13.233488,0.975309,3.595318,class2
97.337100,138.677966,118.267420,10.773506,1.107150,7.261864,class2
97.052009,139.182033,119.971631,11.923162,0.851007,6.846199,class2
97.207729,138.637681,120.338164,0.131655,0.439077,2.228371,class2
97.483483,137.915916,117.177177,0.138694,0.158714,2.309643,class2
97.662222,137.284444,115.913333,0.060448,0.406732,0.906672,class2
97.661247,136.701897,115.392954,0.024661,0.063234,0.025369,class2
97.638243,136.599483,115.428941,0.009461,0.049465,0.012687,class2
97.573643,136.506460,115.555556,0.021123,0.040742,0.027631,class2
97.455026,136.566138,115.759259,0.025781,0.043848,0.011392,class2
97.357357,136.717718,115.828829,0.011752,0.027157,0.005209,class2
97.392157,136.614379,115.918301,0.017385,0.041328,0.007713,class2
97.496732,136.398693,115.980392,0.007658,0.020290,0.003345,class2
97.448029,136.315412,116.000000,0.016036,0.013248,0.000000,class2
97.352490,136.245211,116.000000,0.013288,0.018853,0.000000,class2
97.280423,136.132275,116.000000,0.008172,0.005703,0.000000,class2
97.104575,136.078431,116.000000,0.017702,0.005810,0.000000,class2
97.006173,136.055556,116.000000,0.000686,0.003268,0.000000,class2
97.000000,136.039683,116.000000,0.000000,0.003053,0.000000,class2
97.029630,136.037037,116.000000,0.002587,0.002939,0.000000,class2
97.053140,136.086957,116.086957,0.003221,0.002196,0.008930,class2
97.153257,136.203065,116.107280,0.020647,0.021225,0.007480,class2
96.364672,136.464387,117.193732,2.238433,0.075940,5.468303,class2
100.802867,131.989247,128.125448,102.910107,22.695693,84.272610,class2
105.762963,126.416296,140.494815,106.282394,25.936968,96.362127,class2
107.310658,123.049887,147.097506,50.536512,6.335422,30.154646,class2
102.344907,126.020833,139.412037,5.826236,3.269586,24.631972,class2
98.063492,128.772487,131.134039,24.974398,6.689537,70.626507,class2
94.567901,131.277778,122.845679,3.557730,0.448055,1.547364,class2
95.274510,129.267974,123.570806,1.615483,7.238606,1.964454,class2
94.762452,129.277778,125.630268,0.909009,6.561945,0.996486,class2
95.202381,129.609127,128.033730,0.254145,4.935125,5.568539,class2
98.512671,124.621832,133.315789,14.062502,9.923659,17.594263,class2
98.598039,126.168301,134.316993,16.968502,19.391374,15.280363,class2
97.038580,131.972222,129.884259,9.425547,9.773170,20.691510,class2
96.331570,134.564374,123.238095,7.594780,3.894983,25.520453,class2
95.429630,135.656790,118.441975,4.080584,0.900012,3.269073,class2
96.125448,135.086022,119.340502,0.238471,0.549555,1.394186,class2
98.374486,129.561728,120.915638,44.595992,75.693183,9.571365,class2
123.197531,125.223457,136.170370,577.548558,112.601053,390.518574,class2
144.528833,125.603376,150.212377,48.533148,87.210726,216.754096,class2
144.712418,130.111111,151.075163,7.933496,1.796483,20.039447,class2
144.666667,130.000000,150.740741,0.012346,0.000000,0.016461,class2
144.722222,130.000000,150.666667,0.023457,0.000000,0.004938,class2
144.888889,130.000000,150.638889,0.000000,0.000000,0.003086,class2
144.888889,130.000000,150.629630,0.000000,0.000000,0.004115,class2
144.944444,130.000000,150.666667,0.004115,0.000000,0.000000,class2
144.962963,130.000000,150.666667,0.004115,0.000000,0.000000,class2
145.055556,130.000000,150.722222,0.006173,0.000000,0.006173,class2
145.370370,129.962963,150.777778,0.078189,0.004115,0.000000,class2
145.364123,124.230254,150.081660,37.583653,33.108938,65.767264,class2
140.875421,122.636364,147.190236,2.785001,23.132211,32.415105,class2
137.996633,120.173401,150.240741,27.708251,11.865196,17.024723,class2
143.968627,119.924183,145.635294,146.681544,32.223754,62.817640,class2
148.231162,127.835249,145.943806,135.768079,90.206679,67.261807,class2
145.365462,136.441767,150.022758,66.786670,24.936157,24.555483,class2
147.162037,139.484568,147.424383,9.749239,6.478980,21.334490,class2
153.455988,139.812410,133.906205,32.943335,3.497485,161.183907,class2
157.393812,138.518987,118.818565,9.078125,2.373764,102.505912,class2
157.366366,137.834835,111.609610,0.931415,0.192540,4.916030,class2
157.133655,138.159420,111.418680,0.688301,0.160304,7.927431,class2
155.838969,137.951691,108.790660,1.851320,0.235831,9.305932,class2
155.817204,137.844086,109.030466,1.766888,0.190026,9.451597,class2
157.128019,138.328502,111.615942,0.260064,0.071307,1.025353,class2
156.762274,138.335917,110.328165,0.266656,0.072598,0.631954,class2
156.611111,137.970588,109.924837,0.100449,0.127429,0.245956,class2
157.006349,137.374603,110.584127,0.057330,0.047266,0.161469,class2
157.304762,137.444444,111.215873,0.072144,0.074800,0.148833,class2
157.773585,137.350105,111.794549,0.249745,0.091356,0.264196,class2
158.138434,136.967213,112.464481,0.214673,0.120306,0.591567,class2
158.596372,136.482993,113.503401,0.063629,0.071786,0.235649,class2
158.872685,136.375000,113.666667,0.086677,0.042356,0.414500,class2
159.561845,135.257862,116.880503,0.484528,2.281469,14.423955,class2
160.170543,133.534884,120.901809,0.221252,2.334072,8.900770,class2
160.809829,132.655983,120.630342,0.476561,0.197657,4.013421,class2
160.346216,133.149758,124.455717,1.396709,0.163336,39.522565,class2
159.148810,133.307540,132.432540,1.485197,0.214586,19.684704,class2
158.447028,132.529716,134.974160,0.899170,0.692438,2.302079,class2
159.564103,131.638177,131.977208,2.013895,0.162260,8.133970,class2
159.676413,129.111111,132.955166,1.295097,5.704145,9.626040,class2
156.233177,127.884194,137.865415,11.102700,5.399801,18.765050,class2
152.213992,129.705761,143.251029,4.097765,11.272377,15.403767,class2
150.548463,133.399527,146.716312,0.097909,0.217209,0.160928,class2
150.537037,133.777778,146.481481,0.049032,0.085632,0.015410,class2
150.814010,133.550725,146.045894,0.392348,0.199153,0.414582,class2
151.367150,133.630435,145.347826,0.401026,0.650236,0.578660,class2
152.048148,134.637037,144.470370,0.562523,1.080403,0.846048,class2
152.884615,135.333333,143.474359,0.031092,0.065185,0.040057,class2
152.794613,135.101010,143.548822,0.037131,0.014941,0.036990,class2
152.564815,135.101852,143.782407,0.062176,0.018161,0.038088,class2
153.996169,133.957854,142.542146,2.784910,0.971985,2.520285,class2
154.704274,132.832479,142.044444,1.233903,0.811390,1.613735,class2
154.506775,132.181572,142.306233,0.275956,0.347380,0.678260,class2
154.905983,132.098291,142.136752,0.034264,0.017113,0.174131,class2
152.664021,134.962963,145.301587,26.183974,11.488507,5.811675,class2
146.683060,127.255009,148.327869,49.322566,86.084915,17.905114,class2
143.064163,123.403756,150.953052,14.320868,33.172218,21.100410,class2
144.272109,126.809524,151.909297,8.944476,22.510802,13.744174,class2
144.847953,128.035088,150.871345,0.193704,0.005559,0.029168,class2
145.385802,128.000000,150.546296,0.322036,0.000000,0.041887,class2
145.878049,128.000000,150.444444,0.025805,0.000000,0.006173,class2
146.864444,128.040000,149.686667,5.384878,0.024067,1.360892,class2
147.784722,128.041667,148.972222,5.496405,0.025020,1.233255,class2
148.611111,128.000000,148.402778,0.069136,0.000000,0.003086,class2
149.000000,128.000000,148.370370,0.000000,0.000000,0.004115,class2
148.888889,128.000000,148.333333,0.006173,0.000000,0.004115,class2
148.895062,128.000000,148.441358,0.003488,0.000000,0.013041,class2
148.944444,128.000000,148.516340,0.003180,0.000000,0.004401,class2
148.984127,128.000000,148.507937,0.001587,0.000000,0.003175,class2
149.000000,128.000000,148.494949,0.000000,0.000000,0.003367,class2
148.957265,128.000000,148.478632,0.007281,0.000000,0.004907,class2
148.898148,128.000000,148.453704,0.012252,0.000000,0.005518,class2
148.927536,128.000000,148.458937,0.010784,0.000000,0.005953,class2
148.974910,128.000000,148.483871,0.004699,0.000000,0.004567,class2
148.980392,128.000000,148.500000,0.001849,0.000000,0.003180,class2
148.944444,128.000000,148.484568,0.003880,0.000000,0.002930,class2
148.937198,128.000000,148.478261,0.004294,0.000000,0.002733,class2
149.000000,128.000000,148.497778,0.000000,0.000000,0.003210,class2
149.000000,128.000000,148.498575,0.000000,0.000000,0.003166,class2
148.973684,128.000000,148.473684,0.002292,0.000000,0.005128,class2
148.957265,128.000000,148.455840,0.002999,0.000000,0.005715,class2
148.914286,128.000000,148.441270,0.008051,0.000000,0.005436,class2
148.797386,128.000000,148.506536,0.019806,0.000000,0.013611,class2
148.771605,128.000000,148.524691,0.026063,0.000000,0.009602,class2
148.777778,128.000000,148.415638,0.022792,0.000000,0.010059,class2
148.839506,128.000000,148.388889,0.022109,0.000000,0.011983,class2
148.977778,128.000000,148.474074,0.003880,0.000000,0.004350,class2
148.950617,128.000000,148.493827,0.012689,0.000000,0.003429,class2
148.444444,128.000000,148.655556,0.019204,0.000000,0.003978,class2
148.643275,128.000000,148.520468,0.058407,0.000000,0.013790,class2
148.698413,128.000000,148.494709,0.020648,0.000000,0.010962,class2
148.712018,128.000000,148.539683,0.009732,0.000000,0.009259,class2
148.645833,128.000000,148.534722,0.022409,0.000000,0.008225,class2
148.586957,128.000000,148.533816,0.012984,0.000000,0.007473,class2
148.497585,128.000000,148.536232,0.044850,0.000000,0.005105,class2
148.441667,128.000000,148.575000,0.067418,0.000000,0.011325,class2
148.712121,128.000000,148.570707,0.061050,0.000000,0.009527,class2
148.764172,128.000000,148.489796,0.031190,0.000000,0.004073,class2
148.704545,128.000000,148.502525,0.020065,0.000000,0.008894,class2
148.695652,128.000000,148.536232,0.014505,0.000000,0.007849,class2
148.655093,128.000000,148.530093,0.017462,0.000000,0.004329,class2
148.651515,128.000000,148.494949,0.009527,0.000000,0.007152,class2
148.719192,128.000000,148.486869,0.025082,0.000000,0.005711,class2
148.712644,128.000000,148.526820,0.028605,0.000000,0.004575,class2
148.647059,128.000000,148.503268,0.024052,0.000000,0.008076,class2
148.699588,128.000000,148.473251,0.026382,0.000000,0.005677,class2
148.706856,128.000000,148.484634,0.019552,0.000000,0.003986,class2
148.659091,128.000000,148.477273,0.016306,0.000000,0.006075,class2
148.589506,128.000000,148.490741,0.026680,0.000000,0.007319,class2
148.338889,128.000000,148.550000,0.027908,0.000000,0.001917,class2
148.083333,128.000000,148.620370,0.018238,0.000000,0.005518,class2
148.041667,128.000000,148.791667,0.003086,0.000000,0.022840,class2
148.074074,128.000000,148.788360,0.005350,0.000000,0.017166,class2
148.319865,128.000000,148.656566,0.059227,0.000000,0.007997,class2
148.412346,128.000000,148.619753,0.041314,0.000000,0.004764,class2
148.385488,128.000000,148.609977,0.045834,0.000000,0.008808,class2
148.431525,128.000000,148.630491,0.036572,0.000000,0.010418,class2
148.429825,128.000000,148.654971,0.016797,0.000000,0.004531,class2
148.446860,128.000000,148.591787,0.012888,0.000000,0.018137,class2
148.437198,128.000000,148.538647,0.018876,0.000000,0.020284,class2
148.394799,128.000000,148.614657,0.044449,0.000000,0.016560,class2
148.393004,128.000000,148.644033,0.042261,0.000000,0.010426,class2
148.444444,128.000000,148.586667,0.024187,0.000000,0.009090,class2
148.612466,128.000000,148.536585,0.015507,0.000000,0.006730,class2
148.624521,128.000000,148.494253,0.019765,0.000000,0.003162,class2
148.480000,128.000000,148.502222,0.074815,0.000000,0.003210,class2
148.286738,128.000000,148.559140,0.105164,0.000000,0.006983,class2
148.148148,128.000000,148.680556,0.012525,0.000000,0.011071,class2
148.154589,128.000000,148.806763,0.012053,0.000000,0.009223,class2
148.151515,128.000000,148.813131,0.011223,0.000000,0.005157,class2
148.524904,127.957854,148.616858,0.099556,0.024174,0.019035,class2
150.320513,124.337607,147.089744,8.156211,19.041376,3.660149,class2
144.759760,130.755255,149.024024,57.082370,87.906640,16.608581,class2
141.611111,139.392954,149.894309,28.568282,31.019111,16.331017,class2
146.088280,141.476408,146.872146,22.700946,18.839328,16.051328,class2
149.740741,142.727513,144.031746,3.457794,1.741766,2.488579,class2
150.005291,141.018519,144.116402,1.245982,0.196878,0.127644,class2
151.274074,140.850000,142.900000,2.597391,0.581220,1.981879,class2
151.497778,141.180000,142.453333,2.041945,0.784021,1.437057,class2
151.660131,140.383442,142.795207,1.415018,2.186822,1.055493,class2
153.812757,138.528807,140.845679,4.850605,3.207517,6.916104,class2
157.113426,136.175926,136.752315,3.048327,1.333771,7.302989,class2
158.254902,135.494553,134.838780,0.055454,0.086575,0.047562,class2
156.781746,136.813492,136.865079,2.631185,1.532259,4.902229,class2
155.595745,137.638298,138.539007,1.013111,0.373305,1.393977,class2
155.655172,137.214559,138.544061,0.082315,0.051967,0.174025,class2
155.891892,136.756757,138.537538,0.160827,0.107571,0.270585,class2
155.957958,136.618619,138.615616,0.124384,0.069644,0.360490,class2
156.026820,136.501916,138.563218,0.168126,0.068449,0.405583,class2
156.062500,136.479167,138.385417,0.125796,0.045749,0.175217,class2
155.844444,136.538889,138.777778,0.007018,0.010754,0.029890,class2
155.682540,136.634921,139.031746,0.026319,0.031203,0.029304,class2
155.592593,136.728395,139.135802,0.012346,0.025034,0.008573,class2
155.913580,136.259259,138.950617,0.011660,0.064815,0.003429,class2
155.979167,136.069444,138.972222,0.003652,0.019547,0.002469,class2
156.000000,136.037037,138.984127,0.000000,0.006584,0.001587,class2
156.000000,136.150327,138.928105,0.000000,0.021514,0.006082,class2
156.000000,136.274074,138.911111,0.000000,0.006820,0.005644,class2
156.027778,136.203704,138.972222,0.004770,0.013094,0.002525,class2
156.200000,136.044444,139.111111,0.020988,0.003704,0.024691,class2
157.751111,138.142222,140.533333,4.787325,5.120905,3.717078,class2
152.346561,157.043651,135.502646,342.181885,481.492196,214.956857,class0
145.540189,166.758865,129.327423,3197.840860,247.285448,844.245418,class0
142.768519,149.362269,130.461806,3832.129868,675.174073,886.220748,class0
151.105485,128.718706,137.551336,1327.123741,683.203493,248.933664,class0
145.639250,122.639250,148.380952,39.521493,48.998426,21.661933,class0
138.920100,128.963795,152.622971,11.718291,9.581587,5.739231,class0
138.956790,130.085185,152.855556,8.850241,4.532127,2.126633,class0
139.785024,128.626812,152.828502,5.971186,6.794894,2.145547,class0
138.286935,126.974359,153.438339,5.132254,6.317717,0.733433,class0
139.026144,126.185621,153.074510,5.238579,3.362548,0.377539,class0
139.077778,125.823611,151.854167,4.161088,0.906921,8.291169,class0
141.504801,124.558299,149.301783,76.075015,5.892585,202.166430,class0
148.692412,133.432249,151.850949,1103.346532,197.500383,788.561567,class0
150.692884,158.121099,139.785268,3528.075203,344.207531,1745.217957,class0
144.803591,175.489338,121.349046,6129.223943,268.000735,1607.415220,class0
140.150393,178.518519,115.113356,7311.210711,349.740741,972.745019,class0
147.674941,179.218676,117.579196,4952.731512,566.921931,376.668757,class0
134.947090,173.888889,118.304233,1626.806627,518.913283,83.830766,class0
129.758170,161.547712,125.439216,97.260193,44.335623,65.315669,class0
143.700654,149.875817,135.295425,140.989425,202.829633,69.916976,class0
133.420988,108.262963,138.561728,180.645442,147.104855,14.522780,class3
136.930403,119.181929,145.975580,169.277818,311.217151,118.085542,class3
147.651515,132.430976,150.740741,53.425218,16.586331,96.166508,class3
151.833333,131.735556,144.806667,1.896321,0.883794,1.540343,class3
154.404444,132.635556,141.468889,10.703835,2.617808,9.051796,class3
152.905473,135.401327,140.359867,234.813787,23.971177,188.084957,class3
147.862166,133.803094,143.943741,295.488830,33.208594,184.972103,class3
147.868852,131.333333,145.728597,170.331896,13.734568,47.388693,class3
154.641270,131.158730,142.107937,2.479365,0.016910,2.144144,class3
155.859259,131.181481,140.800000,0.039109,0.010629,0.057386,class3
156.009009,131.258258,140.465465,0.006432,0.009639,0.078078,class3
156.154882,131.427609,140.134680,0.066311,0.034044,0.035307,class3
156.211470,131.415771,140.032258,0.062843,0.040303,0.022382,class3
156.202614,131.398693,139.970588,0.012324,0.026276,0.002476,class3
156.154122,131.505376,139.967742,0.018665,0.013036,0.002628,class3
156.165079,131.460317,140.000000,0.015520,0.017533,0.000000,class3
156.246032,131.460317,140.000000,0.009356,0.009980,0.000000,class3
156.260417,131.416667,140.000000,0.003671,0.007965,0.000000,class3
156.300412,131.465021,139.958848,0.009321,0.019029,0.002990,class3
156.304348,131.599034,139.913043,0.010345,0.005319,0.002196,class3
156.310345,131.486590,139.808429,0.024144,0.025938,0.034300,class3
156.336700,131.434343,139.767677,0.019664,0.016484,0.031916,class3
156.415771,131.501792,139.770609,0.015611,0.007301,0.013116,class3
