@RELATION capsense
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE mean_cap NUMERIC
@ATTRIBUTE var_cap NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
142.660000,157.360000,131.380000,99.904400,119.690400,44.615600,394.570000,213.725100,class0
142.000000,152.380000,138.750000,50.580000,99.255600,17.547500,373.200000,457.980000,class0
147.920000,144.520000,140.550000,64.133600,9.409600,5.287500,350.690000,206.093900,class1
152.880000,142.970000,138.620000,3.145600,3.209100,2.635600,353.150000,147.007500,class1
151.840000,142.430000,139.260000,4.814400,4.565100,4.172400,366.450000,12.907500,class1
150.730000,141.590000,140.620000,2.377100,1.501900,1.515600,368.240000,1.482400,class1
150.710000,142.160000,140.640000,1.505900,0.734400,1.470400,375.190000,93.673900,class1
148.930000,142.440000,141.870000,8.945100,3.446400,8.573100,387.450000,79.947500,class1
153.800000,139.030000,140.150000,112.520000,27.409100,17.347500,378.240000,231.142400,class1
152.660000,138.330000,140.350000,146.864400,38.521100,26.767500,373.410000,116.401900,class1
136.270000,142.600000,147.420000,91.777100,21.180000,28.523600,381.470000,42.329100,class1
128.640000,143.900000,151.080000,1.910400,2.410000,2.333600,372.080000,98.653600,class1
136.260000,142.440000,149.490000,51.512400,4.146400,5.729900,358.420000,52.243600,class1
146.560000,140.140000,143.270000,17.146400,4.940400,51.117100,361.450000,123.527500,class1
146.160000,147.250000,138.710000,41.954400,92.347500,34.085900,367.050000,70.427500,class1
139.330000,157.360000,135.200000,34.581100,34.730400,21.840000,379.120000,263.365600,class1
134.490000,159.370000,129.090000,5.969900,10.393100,7.541900,397.430000,24.025100,class1
132.550000,158.870000,129.220000,2.547500,13.233100,7.531600,401.290000,0.705900,class1
133.070000,160.030000,130.830000,1.885100,18.729100,3.241100,401.360000,0.510400,class1
132.620000,161.270000,129.240000,3.715600,26.117100,4.342400,400.680000,0.857600,class1
133.050000,160.640000,129.030000,4.847500,44.370400,2.369100,400.830000,1.141100,class1
133.050000,159.520000,127.880000,3.607500,38.129600,5.365600,400.790000,0.885900,class1
132.120000,158.640000,127.560000,1.325600,20.190400,6.306400,400.220000,1.731600,class1
131.740000,160.690000,126.750000,2.492400,24.273900,7.867500,398.160000,5.174400,class1
131.520000,160.920000,125.990000,2.029600,15.393600,9.369900,395.600000,1.040000,class1
132.420000,157.640000,130.000000,3.483600,9.610400,14.980000,394.070000,1.645100,class1
139.270000,157.810000,136.070000,50.797100,29.493900,13.365100,396.100000,10.450000,class99
148.670000,147.170000,139.780000,41.741100,170.861100,4.451600,402.810000,16.893900,class99
150.770000,129.630000,136.310000,433.637100,43.453100,39.053900,411.150000,33.967500,class99
141.820000,143.470000,130.570000,2793.147600,617.049100,193.785100,415.810000,16.233900,class99
147.340000,156.700000,127.920000,2712.744400,937.590000,300.993600,415.160000,10.974400,class99
154.630000,138.680000,120.280000,647.853100,999.617600,563.961600,414.910000,11.521900,class99
152.880000,138.080000,121.670000,435.785600,326.013600,455.941100,412.460000,13.668400,class99
157.610000,139.780000,131.880000,7.917900,115.911600,8.445600,409.900000,0.690000,class99
154.330000,132.450000,139.090000,16.241100,28.847500,37.121900,406.430000,17.865100,class2
152.650000,135.040000,142.340000,11.207500,10.378400,13.684400,400.800000,6.100000,class2
154.780000,136.400000,139.100000,5.711600,4.140000,6.270000,398.060000,2.356400,class2
154.410000,139.460000,138.050000,3.981900,6.628400,1.487500,398.060000,1.716400,class2
152.360000,142.110000,138.960000,3.030400,3.017900,1.098400,398.890000,0.297900,class2
150.570000,143.250000,140.260000,1.265100,1.407500,0.732400,399.250000,0.607500,class2
149.770000,143.690000,141.140000,0.497100,1.113900,0.480400,399.650000,0.247500,class2
149.840000,143.570000,141.450000,0.294400,0.525100,0.247500,399.300000,0.230000,class2
149.870000,143.230000,141.500000,0.173100,0.377100,0.250000,398.830000,0.221100,class2
149.610000,143.410000,141.810000,0.277900,0.441900,0.153900,398.790000,0.165900,class2
149.530000,143.640000,142.000000,0.249100,0.230400,0.000000,399.020000,0.019600,class2
149.380000,143.430000,142.010000,0.415600,0.245100,0.009900,399.060000,0.076400,class2
149.170000,143.130000,141.960000,0.321100,0.473100,0.178400,399.020000,0.079600,class2
149.320000,143.050000,142.060000,0.537600,0.807500,0.396400,398.860000,0.120400,class2
149.290000,143.150000,142.250000,0.645900,0.627500,0.487500,398.810000,0.153900,class2
149.130000,143.140000,142.250000,0.313100,0.380400,0.487500,398.930000,0.065100,class2
149.010000,143.080000,142.360000,0.349900,0.573600,0.350400,398.890000,0.097900,class2
148.950000,142.950000,142.310000,0.367500,0.587500,0.293900,398.840000,0.134400,class2
149.070000,142.920000,142.200000,0.405100,0.613600,0.320000,398.960000,0.058400,class2
149.330000,143.040000,142.090000,0.441100,0.678400,0.401900,399.090000,0.161900,class2
149.470000,143.250000,142.100000,0.489100,0.747500,0.330000,399.250000,0.267500,class2
150.890000,142.060000,140.730000,3.817900,5.656400,6.077100,399.330000,1.301100,class2
154.450000,137.610000,139.700000,30.027500,15.797900,9.530000,401.730000,7.057100,class2
155.590000,133.840000,140.010000,25.821900,3.354400,6.569900,403.240000,2.202400,class2
152.840000,133.390000,142.130000,4.194400,0.797900,6.833100,401.380000,2.455600,class2
151.870000,134.300000,143.530000,1.413100,1.190000,1.549100,399.750000,1.287500,class2
152.500000,134.960000,142.830000,0.590000,0.518400,0.221100,398.780000,0.851600,class2
152.140000,134.750000,143.310000,0.260400,0.327500,0.213900,398.240000,0.182400,class2
151.810000,134.690000,143.690000,0.173900,0.213900,0.213900,398.260000,0.192400,class2
151.370000,134.890000,143.990000,0.253100,0.097900,0.149900,398.820000,0.507600,class2
151.040000,134.990000,144.270000,0.078400,0.029900,0.197100,399.200000,0.400000,class2
150.980000,135.220000,144.380000,0.019600,0.211600,0.235600,399.460000,0.248400,class2
150.920000,135.230000,144.270000,0.073600,0.177100,0.197100,399.780000,0.171600,class2
150.910000,135.160000,144.350000,0.081900,0.134400,0.227500,400.020000,0.099600,class2
150.940000,135.270000,144.460000,0.056400,0.197100,0.248400,400.100000,0.090000,class2
150.920000,135.310000,144.260000,0.133600,0.213900,0.192400,399.580000,2.643600,class2
151.040000,135.220000,144.120000,0.158400,0.171600,0.145600,397.910000,7.661900,class2
151.650000,135.380000,143.480000,0.647500,0.235600,0.569600,398.770000,8.397100,class2
152.090000,135.680000,142.610000,0.421900,0.217600,0.237900,401.370000,0.813100,class2
151.990000,135.880000,142.640000,0.309900,0.325600,0.230400,402.120000,0.285600,class2
151.780000,136.120000,143.200000,0.511600,0.385600,0.260000,401.950000,0.347500,class2
151.510000,136.020000,143.260000,0.609900,0.399600,0.192400,401.470000,0.269100,class2
151.640000,136.060000,143.030000,0.450400,0.256400,0.029100,401.720000,0.361600,class2
151.700000,136.200000,143.020000,0.210000,0.160000,0.019600,402.880000,0.865600,class2
151.510000,136.180000,143.270000,0.369900,0.187600,0.197100,403.680000,0.277600,class2
151.370000,136.120000,143.710000,0.353100,0.145600,0.205900,403.730000,0.197100,class2
151.130000,136.170000,143.850000,0.113100,0.141100,0.127500,403.660000,0.224400,class2
151.000000,136.260000,143.910000,0.000000,0.192400,0.081900,403.710000,0.205900,class2
150.940000,136.240000,144.000000,0.056400,0.182400,0.000000,403.430000,0.245100,class2
150.940000,136.210000,144.000000,0.056400,0.165900,0.000000,402.980000,0.059600,class2
151.000000,136.190000,144.000000,0.000000,0.153900,0.000000,402.090000,0.901900,class2
151.000000,136.200000,144.030000,0.000000,0.160000,0.029100,401.350000,0.227500,class2
151.040000,136.160000,144.010000,0.038400,0.134400,0.089900,401.400000,0.240000,class2
151.050000,136.150000,143.980000,0.047500,0.127500,0.059600,401.440000,0.246400,class2
150.870000,136.210000,144.100000,0.193100,0.165900,0.090000,401.270000,0.217100,class2
150.750000,136.190000,144.060000,0.367500,0.153900,0.136400,400.990000,0.009900,class2
150.910000,136.130000,143.960000,0.321900,0.113100,0.038400,401.070000,0.065100,class2
151.130000,136.030000,144.000000,0.193100,0.169100,0.000000,400.480000,2.289600,class2
151.210000,135.730000,144.030000,0.325900,0.297100,0.169100,396.080000,29.733600,class2
150.760000,135.590000,144.410000,0.542400,0.241900,0.381900,396.660000,32.644400,class2
150.160000,135.700000,144.770000,0.334400,0.230000,0.177100,401.120000,0.145600,class2
150.190000,135.760000,144.690000,0.493900,0.262400,0.213900,401.190000,0.153900,class2
150.230000,135.900000,144.710000,0.537100,0.150000,0.205900,400.950000,0.167500,class2
150.300000,135.890000,144.710000,0.430000,0.097900,0.205900,400.970000,0.189100,class2
150.700000,135.890000,144.520000,0.230000,0.097900,0.249600,401.030000,0.169100,class2
150.630000,135.820000,144.650000,0.253100,0.147600,0.227500,400.950000,0.087500,class2
150.400000,135.700000,144.930000,0.240000,0.210000,0.065100,401.050000,0.047500,class2
150.470000,135.880000,144.790000,0.249100,0.105600,0.165900,401.050000,0.047500,class2
150.510000,136.000000,144.580000,0.249900,0.000000,0.243600,401.280000,0.201600,class2
150.700000,135.910000,144.250000,0.290000,0.081900,0.267500,402.180000,0.587600,class2
150.590000,135.820000,144.140000,0.481900,0.147600,0.200400,401.890000,1.617900,class2
152.000000,135.920000,142.130000,11.200000,1.153600,25.853100,401.710000,6.085900,class2
154.260000,132.580000,122.630000,12.832400,13.603600,341.173100,404.590000,10.501900,class2
154.090000,127.420000,118.750000,38.941900,11.063600,301.467500,403.840000,10.034400,class2
152.720000,123.790000,137.060000,36.661600,12.645900,126.336400,402.200000,2.700000,class2
157.310000,121.380000,133.700000,86.173900,10.375600,96.130000,407.750000,34.067500,class2
153.770000,113.660000,129.010000,136.477100,64.064400,41.269900,413.980000,19.379600,class2
145.400000,107.760000,133.280000,8.100000,18.382400,4.801600,415.800000,2.320000,class2
153.810000,115.660000,133.290000,117.593900,73.084400,23.745900,409.300000,58.470000,class2
159.100000,126.300000,134.920000,60.910000,34.190000,27.773600,401.410000,18.301900,class2
156.900000,130.640000,137.500000,12.030000,3.150400,2.130000,399.820000,0.187600,class2
157.540000,131.380000,137.070000,7.068400,2.315600,2.145100,399.630000,0.233100,class2
157.160000,131.740000,135.680000,0.954400,1.032400,3.857600,396.880000,24.085600,class2
157.210000,132.900000,135.180000,6.445900,2.790000,7.787600,396.680000,28.757600,class2
156.860000,134.810000,136.340000,6.460400,0.913900,5.624400,400.560000,7.886400,class2
155.830000,136.170000,140.110000,3.721100,1.281100,30.117900,402.060000,0.816400,class2
150.720000,133.310000,142.910000,32.481600,20.993900,25.241900,401.900000,2.810000,class2
149.260000,131.820000,144.200000,45.032400,13.247600,10.720000,400.260000,4.052400,class2
