@RELATION capsense
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE class {class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
141.070000,135.750000,150.250000,21.825100,46.567500,5.627500,class0
138.680000,135.840000,150.790000,16.897600,60.014400,6.845900,class0
135.180000,143.850000,149.290000,43.107600,33.767500,8.405900,class0
127.770000,148.040000,147.610000,17.177100,1.398400,0.477900,class0
125.340000,148.640000,147.660000,0.624400,0.610400,0.584400,class0
128.810000,145.800000,149.190000,15.173900,11.160000,3.433900,class0
133.820000,142.510000,150.980000,8.467600,3.909900,1.079600,class0
139.910000,140.580000,148.770000,21.081900,2.383600,11.117100,class0
142.390000,145.760000,143.340000,9.457900,85.202400,14.984400,class0
137.550000,155.810000,135.860000,15.547500,57.393900,25.840400,class0
136.330000,160.810000,128.150000,5.661100,11.833900,16.407500,class0
136.570000,160.740000,125.470000,3.825100,17.612400,9.429100,class0
135.950000,159.250000,128.330000,1.507500,13.167500,12.321100,class0
136.600000,159.790000,128.530000,2.620000,15.325900,6.849100,class0
136.020000,160.390000,127.400000,3.919600,18.437900,4.440000,class0
137.420000,160.480000,129.610000,4.843600,18.929600,4.017900,class0
136.960000,160.100000,127.870000,5.698400,14.990000,10.513100,class0
136.160000,159.110000,127.730000,3.894400,8.317900,9.557100,class0
137.690000,160.760000,129.150000,3.433900,13.602400,10.247500,class0
136.630000,160.890000,127.200000,5.213100,19.537900,20.520000,class0
134.710000,158.520000,128.380000,2.985900,12.169600,18.335600,class0
135.630000,161.200000,129.920000,48.293100,27.740000,13.033600,class0
145.470000,172.350000,117.920000,2152.789100,189.127500,269.033600,class0
140.410000,181.750000,112.270000,4524.581900,332.727500,326.137100,class0
149.310000,180.770000,112.230000,5317.713900,385.637100,443.077100,class0
149.680000,181.320000,111.290000,5193.017600,344.377600,486.145900,class0
143.960000,175.210000,114.600000,2896.758400,451.965900,247.760000,class0
151.340000,161.290000,114.390000,518.784400,229.385900,29.677900,class0
149.920000,149.340000,125.170000,71.393600,84.904400,147.901100,class0
152.870000,135.570000,138.310000,45.193100,93.085100,86.153900,class0
153.860000,127.270000,138.730000,42.700400,21.517100,27.597100,class0
159.330000,126.010000,134.050000,2.481100,1.949900,6.727500,class0
159.530000,126.310000,132.370000,0.249100,0.573900,1.153100,class0
159.780000,126.660000,131.490000,0.171600,0.224400,0.309900,class0
160.000000,126.420000,131.120000,0.000000,0.243600,0.105600,class0
160.000000,126.210000,131.000000,0.000000,0.165900,0.000000,class0
160.000000,126.680000,131.000000,0.000000,0.217600,0.000000,class0
160.000000,127.000000,131.000000,0.000000,0.000000,0.000000,class0
160.000000,127.000000,131.000000,0.000000,0.000000,0.000000,class0
160.000000,126.680000,131.000000,0.000000,0.217600,0.000000,class0
160.000000,126.680000,131.000000,0.000000,0.217600,0.000000,class0
159.680000,126.370000,131.140000,0.637600,0.573100,0.120400,class0
159.590000,125.880000,130.770000,0.701900,0.205600,0.517100,class0
158.690000,127.230000,133.050000,3.673900,1.937100,14.987500,class0
154.780000,130.460000,139.680000,13.011600,8.768400,24.837600,class0
151.130000,133.490000,144.470000,3.893100,5.369900,4.069100,class0
150.380000,134.400000,145.380000,0.375600,0.240000,0.235600,class0
150.790000,134.160000,144.880000,0.345900,0.254400,0.445600,class0
151.690000,134.020000,144.100000,0.733900,0.259600,0.310000,class0
152.650000,134.010000,143.580000,0.447500,0.129900,0.243600,class0
152.700000,134.090000,143.540000,0.310000,0.081900,0.248400,class0
152.700000,134.090000,143.520000,0.310000,0.081900,0.249600,class0
153.000000,134.000000,143.250000,0.000000,0.000000,0.187500,class0
153.000000,134.000000,143.120000,0.000000,0.000000,0.105600,class0
153.000000,134.000000,143.040000,0.000000,0.000000,0.038400,class0
153.000000,134.000000,143.010000,0.000000,0.000000,0.009900,class0
152.980000,134.000000,143.030000,0.019600,0.000000,0.029100,class0
152.490000,134.000000,143.200000,0.349900,0.000000,0.160000,class0
152.510000,134.000000,143.590000,0.349900,0.000000,0.241900,class0
153.000000,134.000000,143.580000,0.000000,0.000000,0.243600,class0
153.000000,134.000000,143.310000,0.000000,0.000000,0.213900,class0
153.000000,134.000000,143.140000,0.000000,0.000000,0.120400,class0
153.000000,134.000000,143.000000,0.000000,0.000000,0.000000,class0
153.000000,134.000000,143.200000,0.000000,0.000000,0.160000,class0
153.000000,134.000000,143.200000,0.000000,0.000000,0.160000,class0
153.000000,134.000000,143.140000,0.000000,0.000000,0.120400,class0
153.000000,134.000000,143.250000,0.000000,0.000000,0.187500,class0
153.000000,134.000000,143.270000,0.000000,0.000000,0.197100,class0
153.000000,134.000000,143.160000,0.000000,0.000000,0.134400,class0
153.000000,134.000000,143.140000,0.000000,0.000000,0.120400,class0
153.000000,134.000000,143.440000,0.000000,0.000000,0.246400,class0
153.000000,134.000000,143.530000,0.000000,0.000000,0.249100,class0
153.000000,134.000000,143.380000,0.000000,0.000000,0.235600,class0
153.000000,134.000000,143.150000,0.000000,0.000000,0.127500,class0
153.000000,134.000000,143.070000,0.000000,0.000000,0.065100,class0
152.980000,133.960000,143.070000,0.019600,0.038400,0.065100,class0
153.610000,133.740000,141.940000,0.737900,0.192400,1.376400,class0
156.380000,132.670000,138.180000,8.435600,3.081100,14.027600,class0
158.560000,128.290000,133.490000,4.046400,15.265900,11.809900,class0
157.490000,123.330000,133.390000,2.509900,3.261100,6.017900,class0
157.300000,121.100000,133.240000,8.790000,1.770000,6.182400,class0
158.090000,120.560000,131.210000,16.321900,2.086400,2.205900,class0
159.550000,122.350000,129.310000,13.047500,3.787500,5.913900,class0
160.490000,123.970000,126.830000,3.069900,1.229100,4.581100,class0
160.270000,124.110000,124.860000,4.057100,1.957900,12.940400,class0
160.860000,124.100000,125.220000,2.480400,1.030000,10.831600,class0
161.000000,124.150000,126.990000,0.000000,0.127500,0.009900,class0
160.810000,124.370000,127.000000,0.153900,0.233100,0.000000,class0
160.490000,124.640000,126.890000,0.249900,0.330400,0.097900,class0
160.680000,124.420000,126.780000,0.217600,0.343600,0.171600,class0
161.000000,124.000000,126.780000,0.000000,0.000000,0.171600,class0
161.000000,124.000000,126.890000,0.000000,0.000000,0.097900,class0
161.000000,124.000000,126.970000,0.000000,0.000000,0.029100,class0
161.000000,124.130000,126.810000,0.000000,0.113100,0.153900,class0
161.000000,124.160000,126.810000,0.000000,0.134400,0.153900,class0
160.740000,124.430000,126.970000,0.192400,0.245100,0.029100,class0
160.610000,124.720000,127.000000,0.237900,0.201600,0.000000,class0
160.760000,124.420000,127.000000,0.182400,0.243600,0.000000,class0
160.890000,124.100000,127.000000,0.097900,0.090000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
160.900000,124.000000,127.000000,0.090000,0.000000,0.000000,class0
160.770000,124.000000,127.000000,0.177100,0.000000,0.000000,class0
160.760000,124.000000,127.000000,0.182400,0.000000,0.000000,class0
160.700000,124.000000,127.000000,0.210000,0.000000,0.000000,class0
160.810000,124.000000,127.000000,0.153900,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.000000,124.000000,127.000000,0.000000,0.000000,0.000000,class0
161.390000,124.310000,127.130000,1.177900,0.393900,0.253100,class0
160.350000,120.630000,130.750000,40.407500,38.573100,18.347500,class0
153.410000,125.360000,128.560000,1494.201900,236.170400,157.946400,class0
154.990000,138.620000,115.200000,3994.509900,360.495600,534.480000,class0
143.160000,154.810000,113.430000,5924.234400,554.673900,820.825100,class0
132.360000,166.310000,116.020000,5453.050400,543.453900,1293.559600,class0
153.950000,157.510000,116.040000,2833.207500,470.389900,980.058400,class0
146.310000,151.690000,125.350000,791.553900,89.573900,170.687500,class0
132.890000,157.760000,130.080000,117.637900,91.882400,46.793600,class0
141.160000,160.240000,129.880000,33.554400,87.322400,28.745600,class0
141.370000,155.710000,129.790000,75.173100,59.485900,8.585900,class0
151.370000,141.390000,128.240000,192.833100,303.937900,10.482400,class0
148.500000,116.500000,130.070000,229.090000,379.130000,14.405100,class0
120.500000,104.230000,125.720000,306.530000,29.477100,79.041600,class0
109.820000,111.740000,119.350000,399.347600,72.732400,129.347500,class0
134.690000,129.850000,132.360000,794.973900,253.067500,282.790400,class0
149.680000,147.720000,140.600000,72.357600,110.961600,41.580000,class0
151.700000,144.790000,135.270000,81.150000,148.525900,36.797100,class0
152.800000,123.980000,134.340000,94.780000,251.559600,44.444400,class0
132.530000,108.000000,136.620000,229.869100,47.120000,16.935600,class0
130.480000,106.780000,143.270000,157.849600,16.891600,36.377100,class0
141.590000,108.680000,146.140000,15.781900,2.357600,18.420400,class0
141.040000,108.250000,144.790000,0.958400,0.187500,0.425900,class0
142.340000,108.530000,143.960000,9.544400,0.329100,3.038400,class0
146.170000,110.390000,141.620000,37.981100,2.517900,9.575600,class0
148.720000,112.560000,141.420000,25.501600,1.546400,7.043600,class0
148.750000,113.310000,143.060000,0.427500,0.233900,0.356400,class0
148.680000,113.220000,143.280000,0.317600,0.171600,0.201600,class0
148.980000,113.050000,142.910000,0.219600,0.167500,0.661900,class0
149.360000,113.070000,142.440000,0.630400,0.185100,0.666400,class0
149.400000,113.240000,142.360000,1.580000,0.182400,0.410400,class0
149.640000,113.300000,142.320000,1.170400,0.210000,0.577600,class0
150.030000,113.190000,142.100000,0.029100,0.153900,0.270000,class0
150.280000,113.120000,141.670000,0.241600,0.105600,0.361100,class0
150.750000,113.120000,141.010000,0.227500,0.105600,0.369900,class0
151.000000,113.000000,140.880000,0.000000,0.000000,0.285600,class0
151.000000,113.000000,141.050000,0.000000,0.000000,0.187500,class0
151.000000,113.000000,141.040000,0.000000,0.000000,0.038400,class0
151.000000,113.000000,141.000000,0.000000,0.000000,0.000000,class0
151.000000,113.000000,140.810000,0.000000,0.000000,0.153900,class0
151.000000,113.000000,140.310000,0.000000,0.000000,0.213900,class0
151.000000,113.000000,140.000000,0.000000,0.000000,0.000000,class0
151.000000,113.000000,140.000000,0.000000,0.000000,0.000000,class0
151.000000,113.000000,140.000000,0.000000,0.000000,0.000000,class0
151.390000,113.000000,139.570000,0.237900,0.000000,0.245100,class0
151.840000,113.000000,139.070000,0.154400,0.000000,0.065100,class0
151.460000,113.000000,139.380000,0.268400,0.000000,0.235600,class0
151.010000,113.000000,139.910000,0.009900,0.000000,0.141900,class0
151.000000,113.000000,140.420000,0.000000,0.000000,0.243600,class0
151.000000,113.000000,140.930000,0.000000,0.000000,0.225100,class0
151.000000,113.000000,141.100000,0.000000,0.000000,0.170000,class0
151.000000,113.000000,141.160000,0.000000,0.000000,0.134400,class0
151.000000,113.000000,141.100000,0.000000,0.000000,0.090000,class0
151.000000,113.000000,141.060000,0.000000,0.000000,0.056400,class0
151.000000,113.000000,141.110000,0.000000,0.000000,0.097900,class0
151.000000,113.000000,141.100000,0.000000,0.000000,0.090000,class0
151.450000,113.110000,141.040000,0.867500,0.097900,0.238400,class0
148.530000,111.810000,140.830000,31.849100,2.813900,2.701100,class0
143.150000,109.480000,142.870000,25.527500,1.949600,9.113100,class0
141.410000,108.100000,144.660000,1.841900,0.690000,2.084400,class0
141.570000,107.560000,144.190000,0.245100,0.246400,0.153900,class0
141.730000,107.350000,144.330000,0.197100,0.227500,0.221100,class0
142.000000,107.330000,144.620000,0.000000,0.221100,0.235600,class0
142.000000,107.720000,144.780000,0.000000,0.201600,0.171600,class0
141.910000,108.000000,144.820000,0.081900,0.000000,0.147600,class0
141.880000,107.910000,144.890000,0.105600,0.081900,0.097900,class0
141.590000,107.850000,145.000000,0.241900,0.127500,0.000000,class0
141.030000,107.860000,145.000000,0.209100,0.120400,0.000000,class0
140.900000,107.920000,145.000000,0.130000,0.073600,0.000000,class0
140.750000,108.000000,144.950000,0.227500,0.000000,0.147500,class0
140.530000,108.000000,144.950000,0.249100,0.000000,0.147500,class0
140.520000,108.000000,145.000000,0.249600,0.000000,0.000000,class0
140.360000,108.000000,145.000000,0.230400,0.000000,0.000000,class0
140.220000,107.970000,145.000000,0.171600,0.029100,0.000000,class0
140.200000,107.800000,145.000000,0.160000,0.160000,0.000000,class0
140.230000,107.780000,145.000000,0.177100,0.171600,0.000000,class0
140.270000,107.950000,145.000000,0.197100,0.047500,0.000000,class0
140.250000,108.000000,145.000000,0.187500,0.000000,0.000000,class0
140.350000,108.000000,145.000000,0.227500,0.000000,0.000000,class0
140.360000,108.000000,145.000000,0.230400,0.000000,0.000000,class0
140.370000,108.000000,145.000000,0.233100,0.000000,0.000000,class0
140.240000,107.980000,145.000000,0.182400,0.019600,0.000000,class0
140.130000,107.680000,145.000000,0.113100,0.217600,0.000000,class0
140.130000,107.700000,145.000000,0.113100,0.210000,0.000000,class0
140.250000,108.000000,145.000000,0.187500,0.000000,0.000000,class0
140.290000,108.000000,145.000000,0.205900,0.000000,0.000000,class0
140.180000,108.000000,145.000000,0.147600,0.000000,0.000000,class0
140.140000,107.900000,145.000000,0.120400,0.090000,0.000000,class0
140.150000,107.900000,145.000000,0.127500,0.090000,0.000000,class0
140.270000,108.000000,145.000000,0.197100,0.000000,0.000000,class0
140.260000,108.000000,145.000000,0.192400,0.000000,0.000000,class0
140.140000,107.980000,145.000000,0.120400,0.019600,0.000000,class0
140.110000,107.700000,145.000000,0.097900,0.210000,0.000000,class0
140.330000,107.720000,145.000000,0.221100,0.201600,0.000000,class0
140.220000,108.000000,145.000000,0.171600,0.000000,0.000000,class0
140.000000,108.000000,145.000000,0.000000,0.000000,0.000000,class0
140.120000,108.000000,145.000000,0.105600,0.000000,0.000000,class0
140.130000,108.000000,145.000000,0.113100,0.000000,0.000000,class0
140.280000,108.000000,145.000000,0.201600,0.000000,0.000000,class0
140.280000,108.000000,145.000000,0.201600,0.000000,0.000000,class0
140.110000,108.000000,145.000000,0.097900,0.000000,0.000000,class0
140.320000,108.000000,145.030000,0.217600,0.000000,0.029100,class0
