@RELATION capsense
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE mean_cap NUMERIC
@ATTRIBUTE var_cap NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.890000,0.097900,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.390000,0.237900,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.120000,0.105600,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.620000,0.235600,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.930000,0.065100,class2
130.870000,131.000000,91.980000,0.113100,0.000000,0.019600,730.870000,0.113100,class2
130.870000,131.000000,91.980000,0.113100,0.000000,0.019600,730.940000,0.056400,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.050000,0.367500,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.450000,0.567500,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.310000,0.393900,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.410000,0.241900,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.240000,0.182400,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.430000,0.245100,class2
130.980000,130.990000,92.000000,0.019600,0.009900,0.000000,730.530000,0.249100,class2
130.980000,130.990000,92.000000,0.019600,0.009900,0.000000,730.720000,0.201600,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.460000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.890000,0.557900,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.770000,0.177100,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.840000,0.134400,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.640000,0.230400,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.410000,0.241900,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.490000,0.249900,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.850000,0.127500,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.700000,0.210000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.530000,0.249100,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.930000,0.345100,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.090000,0.201900,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.680000,0.237600,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.670000,0.221100,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.850000,0.127500,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.780000,0.171600,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.710000,0.205900,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.670000,0.221100,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.710000,0.205900,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.580000,0.243600,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.480000,0.249600,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.740000,0.192400,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.920000,0.073600,class2
130.930000,130.880000,91.890000,0.065100,0.105600,0.097900,730.750000,0.187500,class2
130.930000,130.880000,91.890000,0.065100,0.105600,0.097900,730.600000,0.240000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.620000,0.235600,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.170000,0.581100,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.300000,0.390000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.040000,0.218400,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.950000,0.327500,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.550000,0.327500,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.300000,0.270000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.510000,0.249900,class2
131.180000,131.000000,92.000000,0.147600,0.000000,0.000000,730.900000,0.090000,class2
131.180000,130.920000,92.190000,0.147600,0.073600,0.153900,731.000000,0.000000,class2
131.180000,130.860000,92.100000,0.167600,0.120400,0.270000,730.880000,0.105600,class2
131.280000,130.920000,91.910000,0.221600,0.073600,0.121900,730.820000,0.227600,class2
131.180000,130.970000,91.820000,0.147600,0.029100,0.187600,730.990000,0.189900,class2
131.180000,130.880000,91.780000,0.147600,0.105600,0.171600,731.020000,0.079600,class2
131.080000,130.890000,91.910000,0.113600,0.097900,0.081900,731.110000,0.157900,class2
130.980000,130.880000,91.850000,0.019600,0.105600,0.127500,731.100000,0.170000,class2
131.000000,130.870000,92.010000,0.000000,0.113100,0.209900,731.050000,0.127500,class2
131.000000,130.990000,92.110000,0.000000,0.009900,0.097900,731.090000,0.081900,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.300000,0.210000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.420000,0.243600,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.620000,0.235600,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,732.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.970000,0.029100,class2
131.430000,131.000000,92.000000,0.245100,0.000000,0.000000,731.470000,0.249100,class2
131.930000,131.000000,92.000000,0.065100,0.000000,0.000000,731.000000,0.000000,class2
132.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
132.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
132.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.000000,0.000000,class2
131.520000,131.000000,92.000000,0.249600,0.000000,0.000000,731.000000,0.000000,class2
131.020000,131.000000,92.000000,0.019600,0.000000,0.000000,731.260000,0.192400,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.440000,0.246400,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.680000,0.217600,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,732.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,732.000000,0.000000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,732.000000,0.000000,class2
131.050000,131.000000,92.000000,0.047500,0.000000,0.000000,731.610000,0.337900,class2
131.060000,131.000000,92.000000,0.056400,0.000000,0.000000,730.890000,0.437900,class2
131.010000,131.000000,92.000000,0.009900,0.000000,0.000000,730.480000,0.269600,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.240000,0.182400,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.440000,0.446400,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.750000,0.407500,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.530000,0.429100,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.860000,0.740400,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.110000,0.337900,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.830000,0.221100,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.020000,0.379600,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.300000,0.370000,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.360000,0.310400,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.170000,0.241100,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.920000,0.233600,class2
131.000000,131.000000,92.000000,0.000000,0.000000,0.000000,731.050000,0.547500,class2
131.060000,131.000000,92.000000,0.056400,0.000000,0.000000,731.010000,0.509900,class2
131.080000,131.000000,91.930000,0.073600,0.000000,0.065100,730.760000,0.182400,class2
131.260000,130.990000,91.860000,0.192400,0.009900,0.120400,730.840000,0.134400,class2
131.530000,130.990000,91.880000,0.249100,0.009900,0.105600,730.890000,0.137900,class2
131.790000,131.000000,91.950000,0.165900,0.000000,0.047500,730.420000,0.283600,class2
132.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.000000,0.000000,class2
132.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.000000,0.000000,class2
132.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.000000,0.000000,class2
132.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.000000,0.000000,class2
132.000000,131.000000,92.000000,0.000000,0.000000,0.000000,730.850000,0.927500,class2
131.840000,131.350000,90.980000,0.214400,1.267500,9.819600,731.640000,0.430400,class2
124.160000,121.330000,101.620000,77.874400,173.501100,282.675600,730.730000,1.077100,class2
128.820000,119.480000,103.880000,186.707600,166.649600,283.865600,730.350000,0.427500,class2
138.260000,130.250000,93.260000,24.892400,34.427500,59.552400,730.640000,0.230400,class2
136.160000,131.950000,92.570000,0.714400,0.707500,1.365100,730.700000,0.270000,class2
136.710000,131.380000,93.070000,0.265900,0.455600,0.645100,730.960000,0.098400,class2
135.900000,131.100000,92.700000,0.870000,0.790000,0.390000,731.000000,0.020000,class2
135.320000,130.970000,92.460000,0.917600,1.009100,0.448400,730.900000,0.110000,class2
134.710000,131.600000,92.410000,7.725900,5.100000,0.341900,730.750000,0.187500,class2
131.290000,131.470000,91.210000,16.265900,5.049100,3.805900,730.690000,0.213900,class2
128.890000,129.450000,92.620000,58.717900,34.267500,20.435600,730.270000,0.377100,class2
130.370000,129.330000,93.430000,63.753100,40.501100,28.285100,730.070000,0.245100,class2
131.760000,132.080000,91.840000,23.062400,11.153600,14.194400,730.130000,0.213100,class2
131.470000,133.280000,91.950000,16.969100,2.241600,0.407500,730.040000,0.158400,class2
131.000000,133.000000,92.000000,0.000000,0.000000,0.000000,730.170000,0.161100,class2
130.990000,133.000000,91.910000,0.149900,0.000000,0.081900,730.130000,0.113100,class2
127.160000,131.210000,90.460000,24.494400,9.505900,5.648400,729.560000,0.246400,class2
126.640000,119.340000,95.530000,22.450400,140.184400,60.309100,729.000000,0.120000,class2
136.720000,106.600000,106.750000,70.301600,45.780000,43.407500,729.020000,0.379600,class2
149.980000,107.770000,113.920000,71.499600,25.057100,12.593600,729.020000,0.399600,class2
155.370000,110.890000,116.400000,9.653100,4.737900,2.960000,728.830000,0.161100,class2
154.980000,110.570000,117.530000,2.459600,0.485100,3.029100,728.890000,0.097900,class2
155.260000,110.730000,118.080000,1.372400,0.237100,1.413600,729.000000,0.000000,class2
154.920000,110.500000,117.370000,0.973600,0.250000,1.793100,728.910000,0.081900,class2
155.250000,110.750000,117.620000,0.447500,0.187500,1.555600,728.880000,0.105600,class2
155.480000,111.000000,118.220000,0.249600,0.000000,0.171600,728.970000,0.029100,class2
155.570000,111.000000,118.230000,0.245100,0.000000,0.177100,729.000000,0.000000,class2
155.810000,111.000000,118.060000,0.153900,0.000000,0.056400,728.620000,0.235600,class2
155.700000,111.000000,117.810000,0.210000,0.000000,0.213900,728.150000,0.127500,class2
