@RELATION capsense
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
118.140000,143.060000,97.840000,95.900400,47.156400,40.754400,class2
114.150000,142.630000,98.180000,21.147500,24.293100,34.167600,class2
114.820000,143.130000,97.610000,10.447600,5.053100,5.637900,class2
114.400000,143.390000,98.160000,8.480000,3.097900,1.034400,class2
114.290000,143.650000,98.320000,4.805900,2.187500,0.877600,class2
115.020000,143.850000,98.090000,1.319600,0.627500,0.421900,class2
115.830000,144.000000,97.890000,0.221100,0.000000,0.097900,class2
116.910000,144.300000,97.220000,2.981900,0.890000,2.411600,class2
120.160000,143.670000,97.310000,78.074400,23.361100,10.413900,class2
118.630000,137.750000,95.450000,129.473100,48.827500,28.347500,class2
114.340000,132.960000,93.840000,48.704400,4.578400,15.974400,class2
113.250000,133.040000,96.520000,69.567500,6.538400,34.729600,class2
115.090000,133.000000,96.010000,71.841900,4.260000,35.829900,class2
117.840000,133.080000,93.860000,0.834400,0.073600,0.140400,class2
118.000000,133.080000,94.000000,0.000000,0.073600,0.000000,class2
117.980000,133.040000,93.800000,0.779600,0.038400,0.160000,class2
118.230000,132.900000,93.380000,1.117100,0.470000,0.415600,class2
118.610000,132.500000,93.020000,0.797900,1.130000,0.499600,class2
118.880000,132.540000,92.920000,1.165600,1.328400,0.433600,class2
119.500000,133.070000,92.980000,0.850000,0.765100,0.199600,class2
119.890000,133.230000,93.000000,0.177900,0.177100,0.000000,class2
119.800000,133.190000,93.050000,0.240000,0.153900,0.047500,class2
119.900000,133.450000,93.050000,0.110000,0.247500,0.047500,class2
120.330000,133.670000,93.000000,0.221100,0.221100,0.000000,class2
120.500000,133.810000,93.040000,0.250000,0.153900,0.038400,class2
120.510000,134.000000,93.040000,0.249900,0.000000,0.038400,class2
120.740000,133.910000,93.000000,0.192400,0.081900,0.000000,class2
120.680000,133.860000,93.000000,0.217600,0.120400,0.000000,class2
120.570000,133.950000,93.000000,0.245100,0.047500,0.000000,class2
120.680000,134.000000,93.000000,0.217600,0.000000,0.000000,class2
120.870000,133.820000,93.000000,0.113100,0.247600,0.000000,class2
120.830000,133.340000,92.860000,0.821100,0.704400,0.120400,class2
120.240000,132.410000,92.720000,2.122400,1.401900,0.281600,class2
119.190000,131.880000,92.890000,1.793900,0.885600,0.337900,class2
118.620000,131.940000,93.020000,0.815600,0.596400,0.139600,class2
118.890000,131.950000,93.090000,1.257900,0.687500,0.201900,class2
119.270000,131.850000,93.040000,1.757100,1.067500,0.418400,class2
119.420000,131.710000,92.760000,1.403600,0.985900,0.462400,class2
119.360000,131.740000,92.740000,0.730400,0.572400,0.332400,class2
120.140000,131.490000,92.650000,3.220400,0.749900,0.307500,class2
124.470000,130.590000,91.990000,16.369100,1.141900,0.629900,class2
126.320000,130.720000,91.720000,5.497600,1.041600,0.361600,class2
123.970000,131.490000,91.970000,1.649100,0.329900,0.329100,class2
123.090000,131.600000,92.110000,0.761900,0.420000,0.497900,class2
122.440000,131.540000,92.260000,1.426400,0.448400,0.452400,class2
121.980000,131.250000,92.220000,2.939600,0.487500,0.351600,class2
121.680000,131.330000,92.130000,2.937600,0.561100,0.293100,class2
121.740000,131.580000,92.040000,2.592400,0.523600,0.878400,class2
122.460000,131.630000,91.910000,2.868400,0.473100,1.001900,class2
